Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
5547,0.51,Ideal,E,SI1,61.7,55.0,5.17,5.13,3.18,1443
16677,0.56,Premium,D,SI2,60.4,58.0,5.32,5.37,3.23,1388
16067,0.31,Ideal,I,SI1,62.1,54.0,4.37,4.39,2.72,436
24978,0.8,Good,G,SI2,63.7,58.0,5.88,5.83,3.73,2484
2979,0.54,Premium,F,VS2,61.8,58.0,5.22,5.29,3.25,1662
22254,1.5,Premium,H,VS2,61.2,61.0,7.32,7.25,4.46,10478
2673,0.32,Very Good,D,SI1,60.1,60.0,4.38,4.4,2.64,619
22046,0.33,Ideal,G,VVS1,62.3,55.0,4.46,4.43,2.77,1114
16251,0.51,Ideal,G,VVS2,61.9,55.0,5.19,5.15,3.2,1974
18878,1.0,Very Good,D,VVS2,61.7,58.0,6.37,6.41,3.94,10113
21604,2.03,Very Good,I,SI1,62.9,57.0,8.02,8.06,5.06,15153
21358,1.21,Ideal,I,VVS2,62.2,55.0,6.79,6.83,4.23,7134
1330,1.83,Ideal,H,SI1,61.5,56.0,7.87,7.81,4.82,15032
6508,0.3,Ideal,E,VS2,62.0,55.0,4.3,4.35,2.68,658
7606,0.3,Very Good,H,IF,62.9,58.0,4.26,4.29,2.69,789
16146,0.32,Ideal,I,VVS1,61.4,56.0,4.42,4.44,2.72,575
4054,1.0,Very Good,E,VS2,62.6,60.0,6.35,6.4,3.99,6518
22805,1.15,Ideal,G,VVS2,61.8,56.0,6.72,6.75,4.16,9457
12799,0.98,Fair,G,I1,68.0,63.0,6.13,6.02,4.13,1749
18925,1.01,Very Good,H,SI1,63.3,57.0,6.41,6.36,4.04,4707
22736,1.02,Ideal,E,SI2,62.8,55.0,6.43,6.4,4.03,4478
2141,0.34,Ideal,F,VS2,62.6,54.0,4.48,4.46,2.8,880
109,1.01,Good,E,SI1,64.3,59.0,6.31,6.34,4.07,4766
7921,0.82,Good,J,SI1,57.5,62.0,6.25,6.2,3.58,2140
18984,0.73,Premium,H,VS2,61.0,58.0,5.76,5.84,3.54,2496
741,0.6,Very Good,J,VS1,62.6,56.0,5.37,5.41,3.37,1378
8741,1.0,Very Good,D,SI1,59.8,59.0,6.47,6.51,3.88,5671
3053,1.14,Ideal,G,VS1,60.9,57.0,6.7,6.82,4.12,7750
26906,0.7,Very Good,I,VS2,62.2,59.0,5.64,5.71,3.53,1666
11582,1.22,Ideal,J,VS1,61.5,55.0,6.86,6.87,4.22,5649
17214,0.7,Premium,G,VVS2,61.8,58.0,5.67,5.63,3.49,2874
15073,1.22,Ideal,F,VS1,62.2,57.0,6.85,6.81,4.25,9633
7934,0.8,Ideal,G,SI2,63.0,56.0,5.85,5.9,3.7,2657
20034,0.4,Ideal,J,VS1,60.4,56.0,4.77,4.8,2.89,641
7351,0.81,Ideal,G,VS1,62.3,57.0,5.99,5.95,3.72,3544
26590,0.34,Very Good,H,VVS1,62.9,57.0,4.44,4.47,2.8,775
26020,0.51,Very Good,F,VS1,61.4,60.0,5.07,5.13,3.13,1604
9729,1.71,Ideal,J,SI1,62.8,57.0,7.58,7.55,4.75,6320
8873,1.09,Ideal,E,IF,60.1,58.0,6.68,6.72,4.03,15193
6033,0.51,Ideal,D,VS2,61.8,55.0,5.1,5.16,3.17,1787
3248,0.45,Very Good,D,VS2,62.9,58.4,4.83,4.86,3.04,1311
13538,0.42,Ideal,G,VVS2,62.2,56.0,4.77,4.81,2.98,1031
20751,1.51,Very Good,D,SI2,63.2,59.0,7.25,7.18,4.56,7915
2567,1.22,Premium,I,VS2,60.1,58.0,6.92,7.0,4.18,5405
4780,1.51,Very Good,D,VS2,63.2,57.0,7.27,7.25,4.59,12311
26030,0.32,Ideal,E,VS2,,55.0,4.36,4.38,2.71,702
2564,1.1,Ideal,I,SI2,62.6,55.0,6.57,6.6,4.13,4624
17807,1.12,Very Good,G,SI1,62.5,58.0,6.6,6.64,4.14,5088
9361,1.02,Fair,H,I1,61.5,60.0,6.4,6.34,3.92,2999
17532,1.7,Premium,G,VS2,62.6,61.0,7.64,7.54,4.75,15568
2356,0.32,Good,D,SI1,63.7,55.0,4.38,4.35,2.78,756
10227,0.3,Very Good,D,SI2,61.2,60.0,4.28,4.31,2.63,447
12446,1.0,Ideal,G,VVS2,60.8,57.0,6.45,6.47,3.93,7744
26846,2.23,Premium,J,VS1,61.7,58.0,8.41,8.34,5.17,16025
14731,0.7,Fair,E,VS2,,61.0,5.62,5.47,3.64,2352
15239,0.33,Very Good,I,SI1,63.2,58.0,4.38,4.36,2.76,572
10825,0.7,Very Good,E,SI1,62.9,57.0,5.6,5.66,3.54,2349
23150,0.83,Premium,J,SI1,59.3,59.0,6.17,6.1,3.64,2022
517,1.01,Fair,D,VVS2,65.4,57.0,6.2,6.16,4.04,8716
7066,1.1,Premium,F,SI2,62.6,57.0,6.6,6.56,4.12,4832
17600,0.31,Premium,I,VVS2,62.1,58.0,4.33,4.37,2.7,544
6982,1.01,Very Good,I,SI2,63.7,57.0,6.32,6.36,4.04,3998
11240,0.53,Ideal,F,VVS2,62.2,54.0,5.22,5.19,3.24,2290
14302,1.02,Very Good,D,IF,62.7,57.0,6.36,6.46,4.02,15306
23093,0.7,Ideal,E,SI2,60.5,56.0,5.8,5.77,3.5,2375
4362,0.32,Premium,H,VVS2,62.2,58.0,4.38,4.33,2.71,773
23862,1.0,Good,G,SI2,64.2,57.0,6.25,6.27,4.02,3906
2239,0.32,Premium,H,VVS1,62.5,58.0,4.37,4.33,2.72,936
9410,1.01,Premium,E,VS2,59.5,60.0,6.3,6.24,3.73,5882
4510,1.06,Very Good,G,SI1,63.4,58.0,6.44,6.47,4.09,5163
16185,1.01,Ideal,F,VS2,61.0,57.0,6.38,6.5,3.93,6416
2952,0.9,Good,G,VS2,64.4,62.0,5.97,6.02,3.86,4135
17518,0.52,Premium,G,VS1,,60.0,5.19,5.13,3.16,1815
15902,0.51,Ideal,D,VS2,61.0,57.0,5.18,5.15,3.15,1832
23340,0.71,Ideal,E,SI1,62.0,56.0,5.72,5.77,3.56,2308
8834,1.14,Very Good,H,SI1,62.9,59.0,6.62,6.64,4.17,5367
7579,0.5,Very Good,H,VS1,63.0,56.0,5.02,5.05,3.17,1410
550,0.59,Premium,H,SI1,62.9,60.0,5.34,5.24,3.33,1265
15470,0.41,Premium,G,VS1,61.5,58.0,4.8,4.76,2.94,961
12421,0.32,Good,H,SI1,63.7,55.0,4.33,4.3,2.75,591
12320,0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,2120
12181,1.6,Ideal,H,VS2,61.2,57.0,7.57,7.5,4.61,8709
12579,0.24,Very Good,E,VVS1,61.5,59.0,3.99,4.01,2.46,485
10234,1.02,Premium,F,SI2,62.5,60.0,6.43,6.36,4.0,4541
10934,0.42,Ideal,E,VS2,62.4,55.0,4.83,4.79,3.0,1024
8525,1.03,Fair,J,SI2,64.6,62.0,6.3,6.21,4.06,3149
17904,0.71,Ideal,G,VS2,61.8,56.0,5.73,5.76,3.55,3299
11,0.32,Ideal,E,VS2,61.6,56.0,4.4,4.43,2.72,637
4116,1.53,Ideal,I,SI2,62.4,54.0,7.34,7.41,4.6,7859
20737,0.3,Fair,E,SI1,64.5,49.0,4.28,4.25,2.75,630
521,0.31,Very Good,F,VS2,63.4,56.0,4.34,4.31,2.74,802
20203,0.5,Premium,E,SI1,60.2,58.0,5.18,5.15,3.11,1415
16958,0.59,Good,E,SI2,57.4,62.0,5.53,5.49,3.16,1327
3659,0.5,Very Good,G,SI1,,52.0,5.1,5.15,3.2,1153
23366,1.65,Ideal,G,VS2,62.2,55.0,7.6,7.57,4.72,9425
20731,0.38,Ideal,F,VVS2,61.0,57.0,4.69,4.72,2.87,1117
7251,1.01,Ideal,F,SI1,62.3,58.0,6.35,6.42,3.98,5646
4202,1.14,Ideal,H,VS2,62.0,54.0,6.72,6.74,4.17,6628
20911,0.35,Premium,D,SI1,61.0,60.0,4.58,4.54,2.78,827
6743,2.09,Premium,F,SI2,61.2,57.0,8.26,8.21,5.04,12377
7341,0.77,Premium,F,VS1,62.1,60.0,5.82,5.77,3.6,3343
7570,0.41,Ideal,H,VS2,61.5,55.0,4.78,4.81,2.95,743
20525,1.1,Ideal,H,SI2,62.0,56.5,6.58,6.63,4.09,5002
6746,1.22,Ideal,J,VS1,61.4,58.0,6.85,6.87,4.21,6201
2018,2.21,Premium,H,SI2,61.3,60.0,8.35,8.33,5.11,14299
10518,1.51,Ideal,F,VS2,61.7,57.0,7.37,7.31,4.53,13325
17759,0.38,Ideal,H,SI1,61.2,56.0,4.7,4.74,2.89,697
10146,0.52,Very Good,E,VS1,58.9,64.0,5.23,5.3,3.1,2092
5919,1.51,Premium,I,SI2,62.6,59.0,7.31,7.28,4.57,7292
16291,0.32,Ideal,D,VS2,62.0,55.0,4.42,4.38,2.73,972
16570,0.3,Ideal,J,VVS2,62.3,58.0,4.26,4.28,2.66,439
3560,0.58,Ideal,E,VS1,60.8,57.0,5.41,5.42,3.29,2241
22261,1.62,Premium,E,SI2,61.8,59.0,7.55,7.52,4.66,9526
15877,0.75,Premium,G,SI1,60.9,58.0,5.87,5.83,3.56,2631
11768,0.7,Premium,F,VS2,60.6,58.0,5.8,5.72,3.49,2822
19376,0.24,Very Good,F,VVS2,61.8,56.0,4.01,4.04,2.48,608
173,0.32,Very Good,F,VS2,61.4,58.0,4.37,4.42,2.7,556
2307,1.41,Good,F,SI1,63.7,58.0,7.06,7.01,4.48,8212
4005,1.29,Premium,D,SI2,59.4,62.0,7.06,6.99,4.17,6935
21372,0.41,Ideal,E,VVS2,60.5,57.0,4.83,4.86,2.93,1363
15824,0.34,Ideal,H,VS2,62.5,54.0,4.54,4.49,2.82,689
3347,1.2,Ideal,F,VS1,62.1,58.0,6.78,6.84,4.23,10367
6276,0.32,Premium,H,SI1,62.3,60.0,4.36,4.4,2.73,461
25444,0.7,Ideal,G,VS1,61.5,56.0,5.7,5.75,3.52,3065
13925,0.31,Very Good,E,SI1,63.1,55.0,4.36,4.33,2.74,698
2225,0.33,Ideal,G,VVS1,61.4,55.0,4.46,4.48,2.74,820
19766,0.7,Very Good,I,VS1,62.4,56.0,5.65,5.69,3.54,2398
13215,0.41,Premium,F,SI2,60.3,58.0,4.86,4.82,2.92,907
18968,1.5,Premium,G,I1,60.4,55.0,7.4,7.32,4.45,4140
9243,1.0,Very Good,E,I1,62.3,58.0,6.33,6.38,3.96,3080
17326,0.71,Premium,F,VS2,59.6,59.0,5.81,5.77,3.45,2686
25831,0.9,Premium,E,SI1,62.9,58.0,6.16,6.11,3.86,4158
24958,0.31,Ideal,I,VS2,61.4,55.0,4.35,4.41,2.69,452
26169,0.92,Ideal,E,SI1,61.7,57.0,6.24,6.27,3.86,5014
19338,0.3,Ideal,F,IF,62.2,57.0,4.3,4.32,2.68,886
2782,1.52,Very Good,D,VS2,61.9,56.0,7.31,7.35,4.54,14698
1353,0.76,Ideal,G,VVS1,62.0,54.7,5.83,5.87,3.62,3671
1989,0.43,Ideal,G,VS1,61.2,57.0,4.88,4.83,2.97,941
12727,0.37,Very Good,E,VS2,58.9,61.0,4.66,4.68,2.75,811
13600,1.51,Fair,H,VS2,65.6,56.0,7.08,4.7,4.0,7188
22086,0.71,Ideal,I,SI1,60.2,60.0,5.77,5.79,3.48,2319
5906,1.35,Premium,G,SI1,62.4,58.0,7.07,6.97,4.38,5799
25712,1.37,Premium,H,VS2,,59.0,7.12,7.05,4.43,8562
8567,0.3,Ideal,F,VVS1,62.2,53.0,4.3,4.32,2.68,857
11393,1.01,Premium,G,VS2,62.4,58.0,6.38,6.41,3.99,5999
660,0.33,Ideal,F,VS2,60.5,55.0,4.55,4.47,2.73,854
8038,0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,3351
13163,0.3,Ideal,D,VS1,62.8,57.0,4.27,4.3,2.69,742
17960,0.56,Premium,F,SI1,62.7,59.0,5.27,5.22,3.29,2016
16908,0.31,Premium,D,SI1,60.6,59.0,4.39,4.35,2.65,684
3726,0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,2964
14250,0.7,Good,F,VS1,64.0,57.0,5.62,5.54,3.57,2381
16736,1.52,Premium,I,I1,61.2,58.0,7.43,7.35,4.52,3541
8423,1.02,Premium,H,SI2,60.9,59.0,6.46,6.51,3.95,4207
10488,1.5,Ideal,F,VS2,61.7,54.0,7.28,7.31,4.5,14092
22913,1.01,Good,G,VVS2,63.2,59.0,6.34,6.38,4.02,7528
9463,0.33,Very Good,F,VS2,61.2,58.0,4.45,4.5,2.74,666
25359,0.32,Ideal,I,SI1,60.5,58.0,4.43,4.49,2.7,450
1784,1.02,Very Good,D,SI1,63.3,60.0,6.33,6.38,4.02,5778
16820,0.31,Ideal,E,VVS2,61.7,56.0,4.37,4.38,2.7,766
7670,0.41,Ideal,F,VVS2,61.7,56.0,4.81,4.78,2.96,1192
6024,1.57,Premium,I,VS2,62.5,58.0,7.5,7.42,4.66,9847
10304,2.07,Very Good,I,VS2,60.6,58.0,8.24,8.29,5.01,16378
943,0.83,Ideal,J,VS2,62.1,56.0,5.98,6.03,3.73,2570
21806,0.87,Ideal,H,SI2,62.7,56.0,6.16,6.13,3.85,2816
18368,0.33,Premium,E,VS2,61.9,58.0,4.47,4.42,2.75,804
13498,1.7,Ideal,E,SI2,59.6,59.0,7.73,7.83,4.64,11924
26325,0.43,Ideal,G,VS1,61.3,57.0,4.85,4.88,2.98,943
24835,0.35,Ideal,H,IF,62.1,54.0,4.55,4.59,2.84,887
24762,2.3,Ideal,I,SI2,61.8,57.0,8.48,8.45,5.23,16329
9380,0.5,Very Good,G,VVS2,60.9,61.0,5.11,5.13,3.12,1838
18813,0.32,Ideal,G,SI2,62.5,57.0,4.35,4.38,2.73,421
16868,0.72,Ideal,I,VS2,62.2,56.0,5.69,5.75,3.56,2511
18830,0.36,Very Good,E,VS2,60.3,62.0,4.56,4.59,2.76,789
11870,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,1094
7859,0.71,Very Good,E,VS1,62.6,59.0,5.68,5.76,3.58,3464
11858,1.21,Ideal,H,VS1,62.7,56.0,6.79,6.84,4.27,6784
14834,2.02,Ideal,I,SI1,62.4,56.0,8.07,8.11,5.05,16128
23345,0.57,Good,E,SI2,58.5,61.0,5.4,5.43,3.17,1214
25954,0.82,Ideal,F,SI1,61.3,55.0,6.06,6.08,3.72,3439
17342,0.5,Ideal,E,SI1,62.2,57.0,5.06,5.1,3.16,1410
21779,0.71,Fair,J,VS2,64.4,56.0,5.64,5.6,3.62,1826
19259,1.25,Premium,G,VS1,60.0,61.0,7.03,6.92,4.23,8736
4887,0.3,Ideal,E,VVS2,62.1,57.0,4.27,4.3,2.66,766
8189,0.92,Very Good,H,SI2,62.8,59.0,6.14,6.16,3.86,3417
5093,0.3,Premium,I,VVS2,61.7,58.0,4.28,4.37,2.67,526
26762,0.57,Ideal,G,VS1,61.3,56.0,5.36,5.34,3.28,1949
8588,0.71,Very Good,I,VS2,63.4,56.0,5.65,5.61,3.57,1840
11620,0.42,Ideal,G,VS2,,56.0,4.84,4.79,2.99,1087
10348,0.7,Premium,D,SI2,59.3,59.0,5.79,5.74,3.42,2562
13368,1.05,Ideal,F,VVS1,61.6,55.0,6.57,6.53,4.04,10872
972,0.3,Ideal,G,SI2,61.9,57.0,4.28,4.31,2.66,422
510,1.1,Very Good,F,VS2,,59.0,6.56,6.6,4.08,6708
3853,1.06,Very Good,E,VS1,63.0,58.0,6.46,6.49,4.08,7900
18643,1.51,Premium,G,VS2,60.4,58.0,7.38,7.43,4.47,11480
6680,0.36,Very Good,D,SI1,63.1,55.0,4.59,4.54,2.88,851
9922,1.05,Premium,E,I1,62.2,61.0,6.51,6.48,4.04,3293
20381,1.5,Fair,J,VS1,60.1,61.0,7.25,7.3,4.37,7819
13898,0.28,Very Good,F,VS1,60.8,58.0,4.24,4.28,2.59,487
15764,1.75,Ideal,J,SI1,63.3,59.0,7.63,7.57,4.81,8840
10543,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,4956
9898,0.8,Ideal,H,SI1,61.0,57.0,6.07,6.0,3.68,2818
11860,0.34,Ideal,I,SI1,61.9,57.0,4.52,4.49,2.79,589
2078,0.3,Ideal,I,VVS1,62.3,55.0,4.28,4.29,2.67,552
11846,1.15,Premium,H,SI2,61.6,60.0,6.72,6.75,4.15,4743
9027,0.5,Very Good,F,VS2,60.8,61.0,5.04,5.09,3.08,1357
23271,0.31,Premium,H,SI1,62.4,60.0,4.34,4.32,2.7,573
23167,0.41,Ideal,G,VS1,61.1,55.0,4.79,4.83,2.94,1121
9276,0.58,Ideal,I,VVS1,63.0,57.0,5.34,5.29,3.35,1758
11390,1.01,Ideal,G,IF,62.8,57.0,6.42,6.39,4.02,8778
668,1.6,Premium,J,SI1,62.2,58.0,7.48,7.54,4.67,7550
1035,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3084
437,1.07,Very Good,D,SI1,61.8,61.0,6.54,6.57,4.05,5767
11488,0.32,Ideal,G,VS2,61.8,57.0,4.4,4.37,2.71,720
12383,2.01,Premium,H,SI1,61.8,58.0,8.13,8.06,5.0,17347
25155,0.25,Ideal,G,VS1,62.5,55.0,4.0,4.02,2.51,454
10753,1.59,Premium,J,VS2,62.6,59.0,7.43,7.45,4.66,7811
1293,0.51,Premium,F,VS1,62.2,58.0,5.14,5.12,3.19,1749
25622,1.22,Ideal,I,SI1,61.9,56.0,6.87,6.83,4.24,5261
474,0.28,Ideal,F,VS2,61.8,54.0,4.18,4.23,2.6,490
29,0.31,Ideal,H,SI1,61.9,56.0,4.38,4.35,2.7,595
8303,2.06,Ideal,D,SI2,60.3,56.0,8.29,8.25,4.99,18371
1565,1.01,Premium,F,SI1,61.8,59.0,6.34,6.41,3.94,4899
6012,2.25,Very Good,J,SI2,60.6,63.0,8.45,8.38,5.1,8442
20904,0.4,Ideal,H,IF,62.7,57.0,4.7,4.68,2.94,1238
727,0.3,Ideal,F,VVS1,62.2,56.0,4.27,4.31,2.67,814
13932,0.79,Ideal,E,SI1,62.1,54.0,5.92,5.96,3.69,3107
1318,1.01,Ideal,D,VVS2,61.9,56.0,6.41,6.45,3.98,11442
3884,1.01,Good,F,SI1,61.6,63.0,6.42,6.47,3.97,4816
5264,0.75,Premium,G,VVS2,62.5,56.0,5.84,5.78,3.63,3486
6053,0.91,Very Good,F,SI1,61.4,58.0,6.19,6.23,3.81,3936
10216,1.06,Premium,F,SI1,61.9,58.0,6.58,6.53,4.06,4862
23914,0.41,Good,E,SI2,63.2,58.0,4.68,4.72,2.97,638
8257,0.51,Ideal,G,VVS2,62.9,57.0,5.12,5.09,3.21,1974
24597,0.53,Premium,G,VS2,61.2,57.0,5.26,5.19,3.2,1607
11785,0.3,Ideal,E,VVS1,61.8,56.0,4.3,4.31,2.66,895
162,1.03,Ideal,J,SI2,62.4,56.0,6.44,6.48,4.03,4054
16160,0.57,Ideal,G,VS1,62.5,54.2,5.29,5.31,3.31,1943
23256,0.4,Premium,E,VS2,62.2,59.0,4.74,4.71,2.94,975
17727,0.27,Very Good,E,VVS1,59.9,57.0,4.23,4.25,2.54,620
25010,1.2,Very Good,H,VVS1,63.3,56.0,6.75,6.7,4.26,6672
477,2.03,Very Good,I,VS1,63.2,60.0,8.01,7.98,5.05,15086
8148,0.72,Very Good,J,VS1,62.2,59.9,5.67,5.69,3.53,1914
13648,1.52,Very Good,E,SI1,63.5,58.0,7.36,7.29,4.65,11176
10611,1.0,Very Good,G,VS2,,57.0,6.33,6.37,3.99,5227
3207,0.36,Ideal,D,SI1,62.7,57.0,4.59,4.54,2.86,851
5840,0.3,Very Good,H,SI1,62.9,57.0,4.22,4.27,2.67,432
13440,1.25,Ideal,E,SI2,62.3,57.0,6.83,6.88,4.27,6670
7232,0.3,Very Good,F,IF,62.0,58.0,4.28,4.3,2.66,886
10686,0.42,Ideal,F,VVS2,61.3,57.0,4.82,4.8,2.95,1221
17348,0.36,Premium,E,SI2,60.6,59.0,4.61,4.57,2.78,648
25051,0.7,Fair,F,SI1,65.9,59.0,5.53,5.49,3.63,2167
6126,0.91,Premium,D,VS2,62.0,58.0,6.15,6.2,3.83,5259
354,0.7,Very Good,E,SI1,61.7,62.0,5.64,5.68,3.49,2569
2970,0.81,Very Good,E,VS2,62.8,57.0,5.9,5.95,3.72,3839
19687,0.43,Premium,D,SI2,60.7,58.0,4.85,4.91,2.96,716
14436,0.97,Ideal,H,SI2,61.6,55.0,6.37,6.32,3.91,3694
12271,0.73,Premium,E,VS1,60.9,61.0,5.81,5.79,3.53,3311
15126,0.4,Ideal,E,VS1,,58.0,4.72,4.74,2.94,951
5829,0.33,Premium,F,SI1,59.9,61.0,4.47,4.44,2.67,705
4648,0.8,Good,D,SI1,63.7,57.0,5.88,5.8,3.72,2738
18615,0.75,Very Good,D,SI1,63.9,56.0,5.73,5.75,3.67,3085
23666,0.31,Very Good,H,VS2,62.2,59.0,4.34,4.38,2.71,489
20692,0.35,Good,E,VS1,63.1,56.0,4.49,4.54,2.85,663
18603,0.7,Good,D,SI2,59.3,60.0,5.74,5.8,3.42,2461
16174,0.41,Ideal,E,VVS2,61.5,55.0,4.79,4.83,2.96,1187
9189,0.31,Ideal,G,VVS1,62.1,55.0,4.34,4.39,2.71,789
19530,1.5,Good,J,SI2,63.6,57.0,7.3,7.23,4.62,6750
9702,0.54,Premium,F,SI1,61.8,60.0,5.2,5.22,3.22,1237
16755,0.7,Very Good,E,SI2,61.1,62.0,5.68,5.72,3.48,2230
10059,1.51,Very Good,G,SI2,60.5,54.6,7.36,7.4,4.46,8637
4369,1.01,Premium,H,SI1,61.3,58.0,6.47,6.39,3.94,4513
14147,0.55,Ideal,G,SI1,61.3,56.0,5.26,5.31,3.24,1605
10091,0.57,Ideal,E,VS2,62.9,57.0,5.29,5.26,3.32,1949
1289,1.0,Fair,H,SI2,67.7,60.0,6.11,5.98,4.09,2875
15683,0.4,Ideal,J,SI1,61.4,55.0,4.75,4.8,2.93,612
26917,0.5,Premium,H,SI1,60.2,61.0,5.16,5.14,3.1,1141
24734,0.78,Premium,F,SI1,62.3,57.0,5.86,5.85,3.65,2469
6739,1.28,Ideal,G,I1,61.6,57.0,6.96,6.93,4.28,4509
6937,0.59,Ideal,D,SI1,61.8,56.0,5.4,5.37,3.33,1912
17307,0.38,Premium,H,VS2,60.9,60.0,4.62,4.67,2.83,700
12463,1.09,Ideal,J,SI1,61.4,55.0,6.61,6.67,4.08,4565
1810,0.38,Ideal,G,VS1,62.5,56.0,4.64,4.58,2.88,998
59,0.5,Good,E,VS2,64.9,59.0,4.89,4.94,3.19,1389
6098,0.52,Premium,G,SI2,58.4,62.0,5.33,5.28,3.1,1076
11293,1.5,Premium,D,SI1,62.1,60.0,7.28,7.22,4.5,11863
25935,1.0,Good,D,VS2,63.9,56.0,6.34,6.31,4.04,7200
4981,0.7,Premium,E,SI1,60.5,58.0,5.74,5.77,3.48,2753
26909,0.33,Very Good,G,VS1,61.3,57.0,4.47,4.49,2.75,681
374,0.27,Premium,E,VVS1,60.6,58.0,4.2,4.18,2.54,799
7980,1.29,Premium,I,SI1,62.1,57.0,7.03,6.92,4.33,6140
11241,0.33,Premium,F,VS2,60.0,60.0,4.45,4.49,2.68,577
17391,0.91,Very Good,F,SI1,60.1,58.0,6.3,6.35,3.8,3879
17808,0.63,Ideal,J,SI1,61.8,56.0,5.47,5.52,3.39,1565
23951,0.25,Very Good,E,VVS2,60.9,59.0,4.03,4.11,2.48,575
22309,0.52,Ideal,G,VVS2,61.6,56.0,5.18,5.15,3.18,1878
5139,0.51,Ideal,E,SI2,63.0,56.0,5.14,5.12,3.23,1170
17126,0.5,Good,E,SI2,63.7,55.0,5.08,5.03,3.22,1181
6039,1.01,Ideal,G,SI2,61.7,56.0,6.47,6.43,3.98,4260
9345,2.02,Fair,J,SI2,67.5,59.0,7.76,7.65,5.2,9095
2072,1.15,Ideal,H,SI2,62.0,56.0,6.68,6.75,4.16,4870
4750,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,905
19794,1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,4579
15224,0.32,Ideal,H,SI2,61.9,54.0,4.42,4.46,2.75,420
2602,1.11,Ideal,D,VVS2,62.3,56.0,6.59,6.64,4.12,12390
15197,0.56,Very Good,H,SI2,62.0,63.0,5.26,5.21,3.27,956
3304,0.38,Ideal,E,VS1,61.9,56.0,4.63,4.67,2.88,1000
20697,0.92,Very Good,D,SI2,61.6,58.0,6.19,6.22,3.82,4327
1227,1.22,Premium,H,SI1,62.4,58.0,6.82,6.77,4.24,6153
4399,1.25,Premium,I,SI1,62.5,59.0,6.89,6.81,4.28,5250
25557,0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,638
22038,1.5,Premium,H,I1,60.1,57.0,7.4,7.28,4.42,3457
25105,0.7,Ideal,H,VVS1,60.3,56.0,5.77,5.82,3.49,3524
14998,0.27,Very Good,E,VS1,60.2,58.0,4.19,4.22,2.53,470
9396,1.1,Premium,H,VS2,61.4,58.0,6.68,6.62,4.08,5652
24595,0.7,Very Good,G,SI1,64.3,56.0,5.56,5.58,3.58,2517
18718,0.43,Very Good,E,VVS1,60.3,58.0,4.86,4.93,2.95,1433
15791,0.7,Good,H,VS2,63.4,60.0,5.59,5.61,3.55,2394
12422,0.37,Ideal,G,IF,61.2,56.0,4.65,4.67,2.85,1056
22557,1.67,Premium,H,SI2,62.6,60.0,7.57,7.52,4.72,8118
18523,0.51,Ideal,E,VVS1,61.3,56.0,5.21,5.13,3.17,3226
13585,0.53,Premium,D,SI1,61.4,58.0,5.19,5.23,3.2,1566
20131,0.54,Ideal,D,VS1,62.1,57.0,5.19,5.22,3.23,2004
1064,1.5,Very Good,H,VS2,60.9,59.0,7.37,7.43,4.51,10023
20782,0.72,Ideal,E,SI2,60.1,56.0,5.85,5.83,3.51,2674
7760,0.41,Ideal,F,VS2,61.8,56.0,4.78,4.8,2.96,863
12600,0.55,Premium,I,VVS1,61.3,59.0,5.3,5.27,3.24,1712
13197,1.01,Very Good,I,SI1,63.4,55.0,6.39,6.35,4.04,4185
17528,0.33,Ideal,D,VVS1,60.5,56.0,4.5,4.53,2.73,1257
14749,0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,719
4324,0.44,Ideal,E,VVS2,61.8,56.0,4.88,4.93,3.03,1274
6665,1.01,Ideal,F,VS1,62.2,57.0,6.38,6.48,4.0,7122
5462,0.55,Ideal,E,VS2,59.3,57.0,5.39,5.43,3.21,1643
14729,0.5,Ideal,E,VS1,62.7,57.0,5.01,5.03,3.15,1591
15333,0.4,Premium,G,VS1,60.7,58.0,4.78,4.81,2.91,877
618,0.39,Premium,F,VS2,62.4,58.0,4.65,4.61,2.89,1053
24636,1.5,Good,F,SI1,63.4,58.0,7.16,7.2,4.55,10766
18743,0.53,Ideal,I,VS2,61.9,54.0,5.21,5.23,3.23,1173
6754,1.11,Premium,G,SI1,62.4,58.0,6.65,6.61,4.14,5750
6109,0.54,Ideal,E,VS2,62.2,55.0,5.21,5.24,3.25,1754
25488,0.54,Ideal,I,VS1,63.1,55.0,5.18,5.22,3.27,1453
20402,0.3,Good,G,VS1,,58.0,4.23,4.25,2.69,605
2725,0.32,Very Good,E,SI1,63.3,56.0,4.35,4.34,2.75,720
16478,0.59,Ideal,I,VS2,62.0,54.0,5.4,5.43,3.36,1300
24647,0.7,Ideal,F,SI2,60.1,57.0,5.78,5.81,3.48,2163
9957,0.3,Ideal,H,VS1,62.4,55.0,4.32,4.34,2.7,545
22912,0.53,Ideal,D,VS2,61.7,55.0,5.21,5.23,3.22,1857
